"fatalities","injured","evacuated","city","province","region","country","canada","disastertype","disastersubgroup","disastergroup","disastercategory","magnitude","utilitypeopleaffected","start_day","start_week","start_month","start_year","start_weekend","start_seasoncanada","start_seasoninternational","end_day","end_week","end_month","end_year","end_weekend","end_seasoncanada","end_seasoninternational","estimatedtotalcost","normalizedtotalcost","federaldfaapayments","provincialdfaapayments","provincialdepartmentpayments","municipalcosts","ogdcosts","insurancepayments","ngopayments","keyword1","keyword2","keyword3"
0,0,0,?,"Ontario","Central Canada","Canada",TRUE,"Drought","Meteorological - Hydrological","Natural","Disaster",0,0,14,28,7,1983,FALSE,"summer","winter",31,35,8,1983,FALSE,"summer","winter",?,?,0,0,?,?,?,?,?,"drought","spill","rain"
0,0,500,?,?,"Central, southern, and western Newfoundland","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,11,2,1,1983,FALSE,"winter","summer",19,3,1,1983,FALSE,"winter","summer",6367841,657608.4,3879494,2484696,?,?,?,?,3651,"flood","storm","temperature"
23,18,0,"Cincinnati. Ohio",?,?,"Canada",TRUE,"Air","Transportation accident","Technology","Incident",0,0,2,22,6,1983,FALSE,"spring","winter",2,22,6,1983,FALSE,"spring","winter",?,?,0,0,?,?,?,?,?,"fire",?,?
0,0,0,"Regina","Saskatchewan","Prairie Provinces","Canada",TRUE,"Storms and Severe Thunderstorms","Meteorological - Hydrological","Natural","Disaster",0,0,24,25,6,1983,FALSE,"summer","winter",24,25,6,1983,FALSE,"summer","winter",?,?,0,0,?,?,?,?,?,?,?,?
?,?,?,"Badger","Newfoundland and Labrador","Atlantic Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,28,9,2,1983,FALSE,"winter","summer",10,10,3,1983,FALSE,"winter","fall",?,?,?,?,?,?,?,?,?,"flood","fire","ice"
0,0,160,"upper Richelieu River","Quebec","Central Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,10,19,5,1983,FALSE,"spring","fall",10,19,5,1983,FALSE,"spring","fall",?,?,0,0,?,?,?,?,?,"flood","rain","evacuate"
0,0,0,"Regina","Saskatchewan","Prairie Provinces","Canada",TRUE,"Storms and Severe Thunderstorms","Meteorological - Hydrological","Natural","Disaster",0,0,8,27,7,1983,FALSE,"summer","winter",9,27,7,1983,TRUE,"summer","winter",20614195,2128832.5,1121298,3107897,?,?,?,16385000,?,"flood","storm","rain"
0,0,0,"Edmonton","Alberta","Prairie Provinces","Canada",TRUE,"Storm - Unspecified / Other","Meteorological - Hydrological","Natural","Disaster",0,0,3,31,8,1983,FALSE,"summer","winter",3,31,8,1983,FALSE,"summer","winter",22060000,2278141.1,0,0,?,?,?,22060000,?,"wind","damage",?
0,0,0,"Cape Breton Island","Nova Scotia","Atlantic Canada","Canada",TRUE,"Storm Surge","Meteorological - Hydrological","Natural","Disaster",0,0,25,43,10,1983,FALSE,"fall","spring",25,43,10,1983,FALSE,"fall","spring",?,?,0,0,?,?,?,?,?,"flood","storm","water"
0,0,0,"Gaspi??sie","Quebec","Central Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,7,49,12,1983,FALSE,"fall","summer",7,49,12,1983,FALSE,"fall","summer",53831341,5559174.6,27739771,26091570,?,?,?,?,?,"flood","storm","wind"
0,0,0,"Avalon Peninsula","Newfoundland and Labrador","Atlantic Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,22,51,12,1983,FALSE,"winter","summer",25,51,12,1983,TRUE,"winter","summer",?,?,0,0,?,?,?,?,?,"flood","wind",?
0,0,0,?,?,"Prairie Provinces","Canada",TRUE,"Drought","Meteorological - Hydrological","Natural","Disaster",0,0,1,22,6,1984,FALSE,"spring","winter",31,35,8,1984,FALSE,"summer","winter",0,0,0,0,?,?,?,?,?,"drought","water",?
0,0,0,?,"Quebec","Central Canada","Canada",TRUE,"Cold Event","Meteorological - Hydrological","Natural","Disaster",0,0,1,52,1,1984,TRUE,"winter","summer",1,52,1,1984,TRUE,"winter","summer",?,?,0,0,?,?,?,?,?,?,?,?
0,0,200,"Fort Frances","Ontario","Central Canada","Canada",TRUE,"Fire","Hazardous Chemicals","Technology","Incident",0,0,1,52,1,1984,TRUE,"winter","summer",1,52,1,1984,TRUE,"winter","summer",?,?,0,0,?,?,?,?,?,"evacuate",?,?
0,0,0,?,?,"Northeast Saskatchewan","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,1,52,1,1984,TRUE,"winter","summer",1,52,1,1984,TRUE,"winter","summer",?,?,0,0,?,?,?,?,?,?,?,?
0,0,0,"Grande Prairie","Alberta","Prairie Provinces","Canada",TRUE,"Tornado","Meteorological - Hydrological","Natural","Disaster",0,0,1,52,1,1984,TRUE,"winter","summer",1,52,1,1984,TRUE,"winter","summer",?,?,0,0,?,?,?,?,?,?,?,?
1,0,0,"Truro","Nova Scotia","Atlantic Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,5,5,2,1984,TRUE,"winter","summer",8,6,2,1984,FALSE,"winter","summer",?,?,0,0,?,?,?,?,?,"flood","snow","ice"
0,0,0,"Lower Fraser River Valley","British Columbia","West Coast","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,4,1,1,1984,FALSE,"winter","summer",5,1,1,1984,FALSE,"winter","summer",4029790,398989.1,605407,3424383,?,?,?,?,?,"flood","snow","water"
0,0,0,"Lake Huron","Ontario","Central Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,2,49,12,1985,FALSE,"fall","summer",2,49,12,1985,FALSE,"fall","summer",?,?,0,0,?,?,?,?,?,"storm","wind","damage"
256,0,0,"Gander","Newfoundland and Labrador","Atlantic Canada","Canada",TRUE,"Air","Transportation accident","Technology","Incident",0,0,12,50,12,1985,FALSE,"fall","summer",12,50,12,1985,FALSE,"fall","summer",?,?,0,0,?,?,?,?,?,"crash",?,?
2,0,150,?,?,"Southern Ontario","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,13,7,2,1984,FALSE,"winter","summer",17,7,2,1984,FALSE,"winter","summer",?,?,0,0,?,?,?,?,?,"flood","ice","rain"
1,0,0,"Saint John River Basin","New Brunswick","Atlantic Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,25,17,4,1984,FALSE,"spring","fall",6,18,5,1984,TRUE,"spring","fall",?,?,0,0,?,?,?,?,?,"flood","snow","water"
0,0,0,?,?,"South, Central and Western Manitoba","Canada",TRUE,"Winter Storm","Meteorological - Hydrological","Natural","Disaster",0,0,27,17,4,1984,FALSE,"spring","fall",28,17,4,1984,TRUE,"spring","fall",2686465,265986.6,816031,1870434,?,?,?,?,?,"wind","rain","damage"
0,0,0,?,?,"Southern Manitoba","Canada",TRUE,"Storms and Severe Thunderstorms","Meteorological - Hydrological","Natural","Disaster",0,0,15,24,6,1984,FALSE,"spring","winter",31,31,7,1984,FALSE,"summer","winter",1656780,164037.6,301190,1355590,?,?,?,?,?,"flood","storm","tornado"
0,0,0,"St. John's","Newfoundland and Labrador","Atlantic Canada","Canada",TRUE,"Winter Storm","Meteorological - Hydrological","Natural","Disaster",0,7615063,13,15,4,1984,FALSE,"spring","fall",15,15,4,1984,TRUE,"spring","fall",3272619,324021.7,1786357,1486262,?,?,?,?,?,"flood","storm","ice"
0,0,0,"Chesley","Ontario","Central Canada","Canada",TRUE,"Storm - Unspecified / Other","Meteorological - Hydrological","Natural","Disaster",0,0,30,18,4,1984,FALSE,"spring","fall",30,18,4,1984,FALSE,"spring","fall",39066000,3867920.8,0,0,?,?,?,39066000,?,?,?,?
3,13,0,"Quebec City","Quebec","Central Canada","Canada",TRUE,"Shootings","Terrorist","Conflict","Incident",0,0,8,19,5,1984,FALSE,"spring","fall",8,19,5,1984,FALSE,"spring","fall",?,?,0,0,?,?,?,?,?,"killed","injured",?
0,1,?,"Hay River Township","Northwest Territories","Northern Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,3,18,5,1985,FALSE,"spring","fall",3,18,5,1985,FALSE,"spring","fall",?,?,0,0,?,?,?,?,?,"flood","ice","damage"
1,43,0,?,?,"Eastern Ontario and Western Quebec","Canada",TRUE,"Tornado","Meteorological - Hydrological","Natural","Disaster",0,0,15,28,7,1984,TRUE,"summer","winter",15,28,7,1984,TRUE,"summer","winter",?,?,0,0,?,?,?,?,?,"damage","injured",?
0,30,0,"London","Ontario","Central Canada","Canada",TRUE,"Tornado","Meteorological - Hydrological","Natural","Disaster",0,0,2,35,9,1984,TRUE,"summer","spring",2,35,9,1984,TRUE,"summer","spring",?,?,0,0,?,?,?,?,?,"injured",?,?
3,45,0,"Montreal","Quebec","Central Canada","Canada",TRUE,"Bomb Attacks","Terrorist","Conflict","Incident",0,0,3,36,9,1984,FALSE,"summer","spring",3,36,9,1984,FALSE,"summer","spring",?,?,0,0,?,?,?,?,?,"ice","killed",?
0,0,0,?,"Alberta","Prairie Provinces","Canada",TRUE,"Winter Storm","Meteorological - Hydrological","Natural","Disaster",0,0,6,40,10,1984,TRUE,"fall","spring",6,40,10,1984,TRUE,"fall","spring",?,?,0,0,?,?,?,?,?,?,?,?
0,0,200,"Smiths Falls","Ontario","Central Canada","Canada",TRUE,"Vehicle Release","Hazardous Chemicals","Technology","Incident",0,0,1,1,1,1985,FALSE,"winter","summer",1,1,1,1985,FALSE,"winter","summer",?,?,0,0,?,?,?,?,?,"spill",?,?
1,0,300,"Pemberton area","British Columbia","West Coast","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,6,40,10,1984,TRUE,"fall","spring",8,41,10,1984,FALSE,"fall","spring",3999112,395951.7,637747,3361365,?,?,?,?,?,"flood","rain","evacuate"
5,0,0,?,?,"West Coast of British Columbia","Canada",TRUE,"Hurricane / Typhoon / Tropical Storm","Meteorological - Hydrological","Natural","Disaster",0,0,11,41,10,1984,FALSE,"fall","spring",12,41,10,1984,FALSE,"fall","spring",?,?,0,0,?,?,?,?,?,"storm",?,?
0,0,30,"Chatham","Ontario","Central Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,23,8,2,1985,TRUE,"winter","summer",2,9,3,1985,TRUE,"winter","fall",?,?,0,0,?,?,?,?,?,"flood","snow","ice"
5,0,0,"Windsor","Ontario","Central Canada","Canada",TRUE,"Storms and Severe Thunderstorms","Meteorological - Hydrological","Natural","Disaster",0,0,30,22,5,1985,FALSE,"spring","fall",30,22,5,1985,FALSE,"spring","fall",16390000,1560952.4,0,0,?,?,?,16390000,?,"hail",?,?
0,0,0,?,?,"Western Canada","Canada",TRUE,"Drought","Meteorological - Hydrological","Natural","Disaster",0,0,1,18,5,1985,FALSE,"spring","fall",31,35,8,1985,TRUE,"summer","winter",?,?,0,0,?,?,?,?,?,"drought","storm","wind"
329,0,0,?,?,"North Atlantic near west coast of Ireland",?,FALSE,"Bomb Attacks","Terrorist","Conflict","Incident",0,0,23,25,6,1985,TRUE,"summer","winter",23,25,6,1985,TRUE,"summer","winter",?,?,0,0,?,?,?,?,?,"crash",?,?
0,0,1000,"Stoney Creek","Ontario","Central Canada","Canada",TRUE,"Fire","Hazardous Chemicals","Technology","Incident",0,0,21,4,1,1986,FALSE,"winter","summer",21,4,1,1986,FALSE,"winter","summer",?,?,0,0,?,?,?,?,?,"fire",?,?
23,71,0,"Hinton","Alberta","Prairie Provinces","Canada",TRUE,"Rail","Transportation accident","Technology","Incident",0,0,8,6,2,1986,TRUE,"winter","summer",8,6,2,1986,TRUE,"winter","summer",?,?,0,0,?,?,?,?,?,"rain","injured","train"
0,0,0,"Lake Erie","Ontario","Central Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,31,13,3,1985,TRUE,"spring","fall",6,14,4,1985,TRUE,"spring","fall",?,?,0,0,?,?,?,?,?,"storm",?,?
12,500,800,"Hopeville to Barrie","Ontario","Central Canada","Canada",TRUE,"Tornado","Meteorological - Hydrological","Natural","Disaster",0,3684211,31,22,5,1985,FALSE,"spring","fall",31,22,5,1985,FALSE,"spring","fall",83992000,7999238.1,0,0,?,?,?,83992000,?,"storm","hail","damage"
0,0,5000,"Timmins","Ontario","Central Canada","Canada",TRUE,"Derailment Release","Hazardous Chemicals","Technology","Incident",0,0,31,14,3,1986,FALSE,"spring","fall",31,14,3,1986,FALSE,"spring","fall",?,?,0,0,?,?,?,?,?,"explosion","storm","evacuate"
0,0,0,?,?,"Eastern Ontario and Southwestern Quebec","Canada",TRUE,"Winter Storm","Meteorological - Hydrological","Natural","Disaster",0,0,24,52,12,1986,FALSE,"winter","summer",24,52,12,1986,FALSE,"winter","summer",?,?,0,0,?,?,?,?,?,"rain",?,?
0,0,0,"Northeast of Vancouver","British Columbia","West Coast","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,1,27,7,1985,FALSE,"summer","winter",1,27,7,1985,FALSE,"summer","winter",?,?,0,0,?,?,?,?,?,"drought","fire",?
0,0,0,?,?,"East Central British Columbia","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,1,31,8,1986,FALSE,"summer","winter",1,31,8,1986,FALSE,"summer","winter",?,?,0,0,?,?,?,?,?,?,?,?
0,0,0,"Brantford","Ontario","Central Canada","Canada",TRUE,"Landslide","Geological","Natural","Disaster",0,0,1,1,1,1986,FALSE,"winter","summer",1,1,1,1986,FALSE,"winter","summer",?,?,0,0,?,?,?,?,?,?,?,?
0,0,0,?,?,"Ontario and Quebec","Canada",TRUE,"Storm - Unspecified / Other","Meteorological - Hydrological","Natural","Disaster",0,0,12,46,11,1992,FALSE,"fall","spring",13,46,11,1992,FALSE,"fall","spring",?,?,?,?,?,?,?,?,?,?,?,?
0,0,750,"Riviere Chaudii??re","Quebec","Central Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,30,13,3,1986,TRUE,"spring","fall",1,14,4,1986,FALSE,"spring","fall",?,?,0,0,?,?,?,?,?,"flood","ice","rain"
0,0,800,"Valrita-Harty","Ontario","Central Canada","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,13,20,5,1987,FALSE,"spring","fall",13,20,5,1987,FALSE,"spring","fall",?,?,0,0,?,?,?,?,?,"fire","evacuate",?
34,0,0,"400 km off Cape Race","Newfoundland and Labrador","Atlantic Canada","Canada",TRUE,"Marine","Transportation accident","Technology","Incident",0,0,17,47,11,1987,FALSE,"fall","spring",17,47,11,1987,FALSE,"fall","spring",?,?,0,0,?,?,?,?,?,?,?,?
7,0,0,"Blue River","British Columbia","West Coast","Canada",TRUE,"Avalanche","Meteorological - Hydrological","Natural","Disaster",0,0,23,13,3,1987,FALSE,"spring","fall",23,13,3,1987,FALSE,"spring","fall",?,?,0,0,?,?,?,?,?,"avalanche",?,?
455,?,?,"Vancouver","British Columbia","West Coast","Canada",TRUE,"Heat Event","Meteorological - Hydrological","Natural","Disaster",0,0,27,31,7,2009,FALSE,"summer","winter",3,32,8,2009,FALSE,"summer","winter",0,0,?,?,?,?,?,?,?,?,?,?
0,0,2543,"Assiniboine","Manitoba","Prairie Provinces","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,19,16,4,2011,FALSE,"spring","fall",17,24,6,2011,FALSE,"spring","winter",699884000,35023386.2,699884000,?,?,?,?,?,?,"flood","evacuate",?
?,?,203,?,?,?,"Libya",FALSE,"Disturbance / Demonstrations","Civil Incident","Conflict","Incident",0,0,15,7,2,2011,FALSE,"winter","summer",25,8,2,2011,FALSE,"winter","summer",0,0,?,?,?,?,?,?,?,"ice","evacuate",?
?,?,12055,"Slave Lake","Alberta","Prairie Provinces","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,15,19,5,2011,TRUE,"spring","fall",22,20,5,2011,TRUE,"spring","fall",552960000,27671059.2,52960000,?,?,?,?,500000000,?,"fire","ice","evacuate"
0,144,0,"Vancouver","British Columbia","West Coast","Canada",TRUE,"Rioting","Civil Incident","Conflict","Incident",0,0,15,24,6,2011,FALSE,"spring","winter",16,24,6,2011,FALSE,"spring","winter",0,0,?,?,?,?,?,?,?,"fire","wind","car"
0,0,1651,"Monti??ri??gie","Quebec","Central Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,17,15,4,2011,TRUE,"spring","fall",22,25,6,2011,FALSE,"summer","winter",81612000,4084003.3,81612000,?,?,?,?,?,?,"flood","water","rain"
0,0,440,"Hall Lake","Saskatchewan","Prairie Provinces","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,12,23,6,2011,TRUE,"spring","winter",14,24,6,2011,FALSE,"spring","winter",0,0,?,?,?,?,?,?,?,"fire","evacuate",?
0,0,2937,?,?,"Southern Manitoba","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,2,22,6,2011,FALSE,"spring","winter",9,27,7,2011,TRUE,"summer","winter",0,0,?,?,?,?,?,?,?,"flood","water","evacuate"
0,0,1137,"Wollaston Lake","Saskatchewan","Prairie Provinces","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,2,22,6,2011,FALSE,"spring","winter",9,23,6,2011,FALSE,"spring","winter",0,0,?,?,?,?,?,?,?,"fire","evacuate","damage"
0,0,3623,"Brandon","Manitoba","Prairie Provinces","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,10,19,5,2011,FALSE,"spring","fall",28,21,5,2011,TRUE,"spring","fall",0,0,?,?,?,?,?,?,?,"flood","ice","water"
0,0,383,"Weyburn","Saskatchewan","Prairie Provinces","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,17,24,6,2011,FALSE,"spring","winter",28,26,6,2011,FALSE,"summer","winter",0,0,?,?,?,?,?,?,?,"flood","rain","evacuate"
0,0,141,"Calgary","Alberta","Prairie Provinces","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,29,21,5,2011,TRUE,"spring","fall",31,22,5,2011,FALSE,"spring","fall",0,0,?,?,?,?,?,?,?,"flood","evacuate",?
?,?,360,"Yarmouth","Nova Scotia","Atlantic Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,7,44,11,2010,TRUE,"fall","spring",15,50,12,2010,FALSE,"fall","summer",0,0,?,?,?,?,?,?,?,"flood","storm","ice"
1,?,?,?,"Nova Scotia","Atlantic Canada","Canada",TRUE,"Hurricane / Typhoon / Tropical Storm","Meteorological - Hydrological","Natural","Disaster",0,600000,4,35,9,2010,TRUE,"summer","spring",4,35,9,2010,TRUE,"summer","spring",0,0,?,?,?,?,?,?,?,"hurricane","storm","ice"
?,?,?,"Wolfe Lake","New Brunswick","Atlantic Canada","Canada",TRUE,"Winter Storm","Meteorological - Hydrological","Natural","Disaster",0,189000,2,5,2,2003,TRUE,"winter","summer",2,5,2,2003,TRUE,"winter","summer",?,?,?,?,?,?,?,?,?,"storm","ice","wind"
?,?,?,?,"Prince Edward Island","Atlantic Canada","Canada",TRUE,"Winter Storm","Meteorological - Hydrological","Natural","Disaster",0,127283,13,50,12,2008,TRUE,"fall","summer",13,50,12,2008,TRUE,"fall","summer",0,0,?,?,?,?,?,?,?,"fire","storm","ice"
?,?,?,"Yarmouth County","Nova Scotia","Atlantic Canada","Canada",TRUE,"Hurricane / Typhoon / Tropical Storm","Meteorological - Hydrological","Natural","Disaster",0,40000,28,39,9,2008,TRUE,"fall","spring",28,39,9,2008,TRUE,"fall","spring",0,0,?,?,?,?,?,?,?,"wind","rain","damage"
?,?,423,"Mishkeegogamang Ojibway First Nation New Osnaburgh","Ontario","Central Canada","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,21,25,6,2011,FALSE,"summer","winter",27,26,6,2011,FALSE,"summer","winter",0,0,?,?,?,?,?,?,?,"fire","ice","evacuate"
?,?,350,"Sicamous","British Columbia","West Coast","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,23,25,6,2012,TRUE,"summer","winter",23,25,6,2012,TRUE,"summer","winter",3829000,188775.7,3829000,?,?,?,?,?,?,"flood","water",?
0,0,3300,?,?,"Northern Ontario","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,1896,6,27,7,2011,FALSE,"summer","winter",25,30,7,2011,FALSE,"summer","winter",0,0,?,?,?,?,?,?,?,"fire","storm","evacuate"
0,0,156,"Eckville","Alberta","Prairie Provinces","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,700,12,28,7,2011,FALSE,"summer","winter",14,28,7,2011,FALSE,"summer","winter",0,0,?,?,?,?,?,?,?,"flood","ice","water"
12,3,0,"Resolute Bay","Nunavut","Northern Canada","Canada",TRUE,"Air","Transportation accident","Technology","Incident",0,0,20,33,8,2011,TRUE,"summer","winter",20,33,8,2011,TRUE,"summer","winter",0,0,?,?,?,?,?,?,?,"fire","crash","injured"
1,37,?,"Goderich","Ontario","Central Canada","Canada",TRUE,"Tornado","Meteorological - Hydrological","Natural","Disaster",0,8000,21,33,8,2011,TRUE,"summer","winter",22,34,8,2011,FALSE,"summer","winter",0,0,?,?,?,?,?,?,?,"wind","tornado","damage"
?,?,175,"Kingcome Inlet","British Columbia","West Coast","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,24,38,9,2010,FALSE,"fall","spring",25,38,9,2010,TRUE,"fall","spring",0,0,?,?,?,?,?,?,?,"flood","water","rain"
?,?,900,"Duncan","British Columbia","West Coast","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,20,47,11,2009,FALSE,"fall","spring",20,47,11,2009,FALSE,"fall","spring",0,0,?,?,?,?,?,?,?,"storm","rain",?
2,?,350,?,?,"Quebec, New Brunswick, Nova Scotia, Prince Eward Island, and Newfoundland and Labrador","Canada",TRUE,"Hurricane / Typhoon / Tropical Storm","Meteorological - Hydrological","Natural","Disaster",0,1169000,28,34,8,2011,TRUE,"summer","winter",30,35,8,2011,FALSE,"summer","winter",153856000,7699216,16056000,?,?,?,?,137800000,?,"storm","water","wind"
?,?,500,"Perth-Andover","New Brunswick","Atlantic Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,23,12,3,2012,FALSE,"spring","fall",25,12,3,2012,TRUE,"spring","fall",19778000,975086.3,19778000,?,?,?,?,?,?,"flood","snow","ice"
0,0,1000,"Timmins","Ontario","Central Canada","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,24,21,5,2012,FALSE,"spring","fall",7,23,6,2012,FALSE,"spring","winter",0,0,?,?,?,?,?,?,?,"fire","evacuate",?
?,?,269,"Fort Albany","Ontario","Central Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,24,12,3,2012,TRUE,"spring","fall",1,13,4,2012,TRUE,"spring","fall",0,0,?,?,?,?,?,?,?,"ice","water","temperature"
0,4,0,?,?,"Southern Ontario","Canada",TRUE,"Tornado","Meteorological - Hydrological","Natural","Disaster",2,0,19,33,8,2005,FALSE,"summer","winter",19,33,8,2005,FALSE,"summer","winter",500000000,28037383.2,?,?,?,?,?,500000000,?,"flood","storm","wind"
0,0,300,"Mackenzie County","Alberta","Prairie Provinces","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,11,28,7,2012,FALSE,"summer","winter",20,29,7,2012,FALSE,"summer","winter",0,0,?,?,?,?,?,?,?,"fire","ice","evacuate"
?,?,?,?,?,"Province of Quebec","Canada",TRUE,"Geomagnetic Storm","Meteorological - Hydrological","Natural","Disaster",0,6925128,13,11,3,1989,FALSE,"winter","fall",13,11,3,1989,FALSE,"winter","fall",?,?,?,?,?,?,?,?,?,"storm","damage",?
1,?,?,?,?,?,"Japan",FALSE,"Earthquake","Geological","Natural","Disaster",9,0,11,10,3,2011,FALSE,"winter","fall",11,10,3,2011,FALSE,"winter","fall",0,0,?,?,?,?,?,?,?,"explosion","earthquake","killed"
?,?,1100,"Sheshatshiu","Newfoundland and Labrador","Atlantic Canada","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,23,25,6,2012,TRUE,"summer","winter",25,26,6,2012,FALSE,"summer","winter",0,0,?,?,?,?,?,?,?,"fire","ice",?
?,?,300,"Vita","Manitoba","Prairie Provinces","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,2,40,10,2012,FALSE,"fall","spring",3,40,10,2012,FALSE,"fall","spring",0,0,?,?,?,?,?,?,?,"fire","wind","evacuate"
0,0,1550,"Peachland","British Columbia","West Coast","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,9,36,9,2012,TRUE,"summer","spring",12,37,9,2012,FALSE,"summer","spring",0,0,0,0,?,?,?,?,?,"fire","ice","wind"
0,0,300,"Kirkland Lake","Ontario","Central Canada","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,20,20,5,2012,TRUE,"spring","fall",29,22,5,2012,FALSE,"spring","fall",0,0,0,?,?,?,?,?,?,"fire","ice","evacuate"
0,0,0,"Thunder Bay","Ontario","Central Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,1500,28,22,5,2012,FALSE,"spring","fall",28,22,5,2012,FALSE,"spring","fall",0,0,?,?,?,?,?,?,?,"flood","fire","ice"
13,180,0,?,?,"Quebec City","Canada",TRUE,"Epidemic","Biological","Natural","Disaster",0,0,31,31,7,2012,FALSE,"summer","winter",10,41,10,2012,FALSE,"fall","spring",0,0,0,?,?,?,?,?,?,"ice",?,?
